"['A', 'A', 'B', 'A']",4,0.25
"['A', 'B', 'A', 'B']",6,0.375
"['B', 'B', 'A', 'B']",4,0.25
"['B', 'A', 'B', 'A']",2,0.125
"['B', 'B', 'A', 'A']",3,0.16666666666666666
"['A', 'B', 'A', 'B']",6,0.3333333333333333
"['A', 'A', 'B', 'B']",5,0.2777777777777778
"['B', 'B', 'A', 'B']",4,0.2222222222222222
